出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,總機電話,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,股票過戶機構,過戶電話,過戶地址,已發行普通股數或TDR原股發行股數
1150211,4721,美琪瑪國際股份有限公司,美琪瑪,－ ,21,桃園市觀音區草漯里大同一路1號,86688957,嚴隆財,嚴文志,嚴文志,總經理,03-4833788,20010309,新台幣                 10.0000元,749863040,0,0,宏遠證券股份有限公司,(02)77198899,106台北市信義路四段236號3樓,74986304
1150211,4726,永昕生物醫藥股份有限公司,永昕,－ ,22,新竹科學園區新竹縣竹北市生醫二路66號7樓,12905993,陳佩君,陳佩君,陳佩君,董事長兼總經理,03-6670880,20131225,新台幣                 10.0000元,2071988000,68000000,0,群益金鼎證券(股)公司股務代理部,02-27023999,106台北巿大安區敦化南路2段97號B2,207198800
1150211,4728,雙美生物科技股份有限公司,雙美,－ ,22,台南市新市區環東路一段31巷10號1樓,12744147,林齊國,林明毅,詹惠琳,發言人,06-5053288,20120110,新台幣                 10.0000元,544630000,0,0,宏遠證券股份有限公司股務代理部,02-23268818,台北市信義區信義路四段236號3樓,54463000
1150211,4729,熒茂光學股份有限公司,熒茂,－ ,26,高雄市路竹區竹南里路科三路7號,27800048,方敏宗,林盈杉,謝富雅,總經理室特別助理,(07)6955699,20090224,新台幣                 10.0000元,792267410,0,0,元大證券股份有限公司,02-25865859,106臺北市大安區敦化南路2段67號地下一樓,79226741
1150211,4735,豪展醫療科技股份有限公司,豪展,－ ,22,新北市三重區光復路一段78號9樓,96965874,莊明輝,紀強,紀強,總經理,(02)85121568,20110816,新台幣                 10.0000元,415687580,0,0,富邦證券股份有限公司,(02)2361-1300,台北市許昌街17號2樓,41568758
1150211,4741,泓瀚科技股份有限公司,泓瀚,－ ,21,(30093)新竹市大湖路173-2號,80627878,呂(木宜)境,呂(木宜)境,陳昭菁,財務協理,03-5181666,20170926,新台幣                 10.0000元,348120790,0,0,富邦綜合證券股份有限公司,(02)23611300,台北市中正區許昌街17號11樓,34812079
1150211,4743,合一生技股份有限公司,合一,－ ,22,台北市中正區忠孝西路一段66號35樓,29108260,郭憲壽,鄭淑玲,鄭淑玲,總經理,02-27031098,20110923,新台幣                 10.0000元,4802474860,0,0,元富證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號地下一樓,480247486
1150211,4744,皇將科技股份有限公司,皇將,－ ,22,41280台中市大里區仁化里工業九路190號,80234971,林靜宜,張凱勛,徐火旺,董事長特助,(04)2496-3666,20180712,新台幣                 10.0000元,555978690,0,0,褔邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,55597869
1150211,4745,合富醫療控股股份有限公司,合富-KY,KY 開曼群島                                                    ,22,"Suite 102, Cannon Place, North Sound Rd., George Town",9906168,王瓊芝,李惇,王瓊芝,董事長,(02)2325-2008,20130130,新台幣                 10.0000元,774495470,0,0,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段八十三號五樓,77449547
1150211,4747,強生化學製藥廠股份有限公司,強生製藥,－ ,22,"(241)新北市三重區三和路四段77,79號",35348007,黃柏熊,蘇浩熙,林俊巍,營業部經理,(02)2989-4756,20131225,新台幣                 10.0000元,453804710,0,0,統一綜合證券股份有限公司,(02)2747-8266,台北市松山區東興路8號B1樓,45380471
1150211,4749,新應材股份有限公司,新應材,－ ,24,桃園市龍潭區三和里新和路455號,80551069,詹文雄,郭光埌,呂韶文,資訊行政總處處長,03-4072100,20250117,新台幣                 10.0000元,927328650,0,0,兆豐證券(股)公司股務代理部,02-33930898,10044台北市忠孝東路2段95號1樓,92732865
1150211,4754,國碳科技股份有限公司,國碳科,－ ,21,338桃園市蘆竹區濱海里中圳街176號,16446422,賀東光,賀東光(代理),陳佳暉,副總經理,03-3542168,20160928,新台幣                 10.0000元,302832150,0,0,群益金鼎證券股份有限公司,227023999,台北市大安區敦化南路二段97號B2,30283215
1150211,4760,勤凱科技股份有限公司,勤凱科技,－ ,31,高雄市大寮區大有3街32號,28732006,曾聰乙,曾聰乙,曾聰乙,董事長,07-7873287,20190321,新台幣                 10.0000元,322182830,0,0,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,32218283
1150211,4767,誠泰工業科技股份有限公司,誠泰科技,－ ,21,高雄市路竹區路科三路1號,88744414,王勝義,蘇忠仁,林劍青,副總經理,(07)695-5222,20181029,新台幣                 10.0000元,314150000,0,0,中國信託商業銀行 代理部,(02)6636-5566,台北市重慶南路一段83號5樓,31415000
1150211,4768,晶呈科技股份有限公司,晶呈科技,－ ,21,苗栗縣竹南鎮公義路462巷58號,53278617,陳亞理,陳亞理,張永宏,處長,(037)585-218,20220413,新台幣                 10.0000元,474879690,0,0,國票綜合證券(股)公司股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,47487969
1150211,4772,台灣特品化學股份有限公司,台特化,－ ,21,彰化縣線西鄉彰濱西三路1號,54224077,徐秀蘭,張雄飛,呂有武,技術部資深經理,(04)791-1072,20240920,新台幣                 10.0000元,1476815520,0,0,元大證券股份有限公司股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號B1,147681552
1150211,4804,大略國際控股有限公司,大略-KY,KY 開曼群島                                                    ,16,台北市中山區民生東路二段143號9樓,41244424,蔡輝明,陳禾穎,林建雄,無,02-27011052,20151204,新台幣                 10.0000元,719919200,37407000,0,台新綜合證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,71991920
1150211,4806,桂田文創娛樂股份有限公司,桂田文創,－ ,32,臺北市內湖區新明路298巷6號4樓(總部:高雄市九如一路61號2樓),70557661,吳怡青,謝汶芳,周伯威,財務長,02-2795-5112,20160309,新台幣                 10.0000元,999470920,84035000,0,康和綜合證券股份有限公司,02-8787-1118,110台北市信義區基隆路一段176號B1,99947092
1150211,4903,聯合光纖通信股份有限公司,聯光通,－ ,27,新竹市科學園區研新四路12號,21223267,林郁昌,營運總經理賴浩民,林郁昌,董事長,03-5779211,20010514,新台幣                 10.0000元,1053437140,41885919,0,康和綜合證券股份有限公司,02-87871888,110台北市信義區基隆路一段176號B1,105343714
1150211,4905,台聯電訊股份有限公司,台聯電,－ ,27,台北市內湖區瑞光路108號3樓,23882531,華盛國際投資股份有限公司,黃仲康,黃仲康,總經理,02-26583000,20011207,新台幣                 10.0000元,292600440,0,0,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,29260044
1150211,4907,富宇地產股份有限公司,富宇,－ ,14,台中市西屯區市政北二路238號16樓之3,22099391,張世欣,鍾堯明,鍾博全,副總經理,(04)2258-5357,20020304,新台幣                 10.0000元,1181457780,0,0,元富證券股份有限公司股務代理處,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,118145778
1150211,4908,前鼎光電股份有限公司,前鼎,－ ,27,新竹縣湖口鄉新竹工業區自強路三號,16634613,葉政彥,李昌祐,李昌祐,總經理,(03)5986799,20020227,新台幣                 10.0000元,782169070,0,0,永豐金證券股份有限公司,(02)23816288,台北市博愛路十七號三樓,78216907
1150211,4909,新復興微波通訊股份有限公司,新復興,－ ,27,桃園市新屋區望間里10鄰十五間45號,45163295,張永輝,張永輝,廖毅樺,財務部襄理,03-4722191,20021128,新台幣                 10.0000元,933568640,0,0,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,93356864
1150211,4911,德英生物科技股份有限公司,德英,－ ,22,台南市安南區科技五路92號,80225425,郭國華,郭國華,張娜芬,內部稽核主管,06-3840890,20110321,新台幣                 10.0000元,637195680,0,0,華南永昌綜合證券股份有限公司,02-27186425,臺北市民生東路四段54號4樓,63719568
1150211,4923,力士科技股份有限公司,力士,－ ,24,(242)新北市新莊區思源路555號(24樓),28733011,鍾明道,鍾明道,鍾秉家,副總經理,02-8976-9223,20220314,新台幣                 10.0000元,338908000,0,0,宏遠證券股份有限公司,02-2326-8818,台北市信義路4段236號3樓,33890800
1150211,4924,欣厚科技股份有限公司,欣厚-KY,KY 開曼群島                                                    ,25,台北市中山區長安東路一段16號7樓之2,53025260,劉鳳君,顧小美,劉景成,總經理-HPI,02-2567-7111,20111018,新台幣                 10.0000元,371644090,0,0,中國信託商業銀行代理部,02-6636-5566,台北市中正區重慶南路一段83號五樓,37164409
1150211,4931,新盛力科技股份有限公司,新盛力,－ ,25,高雄市前鎮區西十五街一號,70848850,張中秋,張中秋,范貴鈞,副總經理,(07)8411501,20190917,新台幣                 10.0000元,655657610,0,0,台新證券股務代理部,(02)25048125,台北市中山區建國北路一段96號地下一樓,65565761
1150211,4933,友輝光電股份有限公司,友輝,－ ,26,桃園市大溪區仁善里新光東路80號,80660088,吳昕杰,辛隆賓,楊堯如,財會處長,03-3074830,20110729,新台幣                 10.0000元,820906750,0,0,新光證券股份有限公司,02-23118787,台北市重慶南路一段66之一號11樓,82090675
1150211,4939,亞洲電材股份有限公司,亞電,－ ,28,新竹縣竹北市環科一路3號6樓之7,80494173,李建輝,李建輝,鄭宛鈺,財務部經理,03-6569308,20110919,新台幣                 10.0000元,982008680,0,0,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,98200868
1150211,4946,紅心辣椒娛樂科技股份有限公司,辣椒,－ ,32,台北市內湖區瑞光路583巷31號3樓,28222209,鄧潤澤,蕭雅馨,蕭雅馨,總經理,02-8751-1699,20110610,新台幣                 10.0000元,88528160,3770299,0,統一綜合證券(股)公司股務代理部,02-2746-3797,台北市松山區東興路8號B1,8852816
1150211,4950,金耘國際股份有限公司,金耘國際,－ ,10,台南市柳營區工二路10號,24302624,王炯棻,李郁真,李郁真,總經理,06-6520031,20120427,新台幣                 10.0000元,577291070,39335790,0,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,57729107
1150211,4951,精拓科技股份有限公司,精拓科,－ ,24,(302)新竹縣竹北市台元二街10號7樓之1,80333472,黃德燻,黃德燻,陳贈文,副總經理,(03)5600168,20221103,新台幣                 10.0000元,341487130,0,0,兆豐證券股份有限公司,(02)33930898,台北市忠孝東路二段95號1樓,34148713
1150211,4953,緯創軟體股份有限公司,緯軟,－ ,30,新北市汐止區新台五路1段93號32樓,86714857,蕭清志,蕭清志,長育禎,資深副總經理,02-77458888,20140108,新台幣                 10.0000元,731470140,0,0,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,73147014
1150211,4966,譜瑞科技股份有限公司,譜瑞-KY,KY 開曼群島                                                    ,24,"P.O.Box 309GT,Ugland House,South Church Street,George Town",28422591,趙捷,曲明,趙捷,董事長,02-2627-9109,20110913,新台幣                 10.0000元,800577880,0,0,中國信託商業銀行代理部,02-6636-5566,台北市100重慶南路一段83號5樓,80057788
1150211,4971,英特磊科技股份有限公司,IET-KY,KY 開曼群島                                                    ,24,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",39954594,高永中,Kevin Vargason,王家齊,財務長,-9722340067,20130724,新台幣                 10.0000元,399857430,0,0,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,39985743
1150211,4972,湯石照明科技股份有限公司,湯石照明,－ ,26,新北市樹林區博愛街236號4樓,86831927,湯士權,洪家政,王志遠,副總經理,02-86857855,20130617,新台幣                 10.0000元,568885870,0,0,宏遠證券股份有限公司,02-2326-8818,台北市大安區信義路四段236號3樓,56888587
1150211,4973,廣穎電通股份有限公司,廣穎電通,－ ,24,台北市內湖區洲子街106號7樓,80161908,陳慧民,袁培榮,謝超民,事業群總經理,02-8797-8833,20120619,新台幣                 10.0000元,653928430,0,0,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號地下2樓,65392843
1150211,4974,亞泰影像科技股份有限公司,亞泰,－ ,28,新北市中和區中正路880號2樓,80640083,賴以仁,賴以仁/吳淑品,吳淑品,行政總經理,(02)8228-6401,20111129,新台幣                 10.0000元,725001040,0,0,中國信託商業銀行 代理部,(02)6636-5566,台北市重慶南路1段83號5樓,72500104
1150211,4979,華星光通科技股份有限公司,華星光,－ ,27,桃園市中壢區合江路6號,12927477,簡惠敏,林大琮(代理),王雅瑜,財會處處長,(03)452-5188,20111212,新台幣                 10.0000元,1410563220,0,0,中國信託商業銀行代理部,02-6636-5566,100台北市中正區重慶南路一段83號5樓,141056322
1150211,4987,科誠股份有限公司,科誠,－ ,25,新北市中和區建康路168號13樓,84152965,戴奉義,黃教仁,陳美蘭,財務長,02-2225-8580,20120321,新台幣                 10.0000元,318780000,0,0,福邦證券股份有限公司股務代理部,2383-6888,台北市中正區忠孝西路一段6號6樓,31878000
1150211,4991,環宇通訊半導體控股股份有限公司,環宇-KY,KY 開曼群島                                                    ,24,"One Nexus Way, Camana Bay, Grand Cayman, KY1-9005, Cayman",38612141,黃大倫,安寶信( 總執行長暨總裁),余有崇,資深副總,02-87986922,20140915,新台幣                 10.0000元,1198899750,20000000,0,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83 號5 樓,119889975
1150211,4995,晶達光電股份有限公司,晶達,－ ,26,新北市新店區寶橋路235巷137號8樓,70783202,李英珍,金仲仁,金仲仁,總經理,(02)8919-1858,20120509,新台幣                 10.0000元,424240360,0,0,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市忠孝西路一段6號6樓,42424036
1150211,5009,榮剛材料科技股份有限公司,榮剛,－ ,10,台南市新營區新中路35號(總部地址:台南市柳營區工二路10號),84252697,王炯棻,康永昌,康永昌,總經理,06-6520031,19981017,新台幣                 10.0000元,6024711970,0,0,凱基證券股份有限公司,02-23148800,10044台北市中正區重慶南路一段2號4樓,602471197
