出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
1150211,4173,久裕企業股份有限公司,久裕,－ ,22,新北市中和區中正路880號14樓之5,5071926,張明正,洪文銓,林怡&#24419;,財務長,詹雅媛,(02)8227-7999,19800602,20131031,新台幣                 10.0000元,745743550,0,0,1,統一綜合證券(股)公司,(02)2746-3797,台北市東興路8號B1,安侯建業聯合會計師事務所,郭柔蘭,江曉苓,ARICH,"14F-5, No. 880, Zhongzheng Rd., Zhonghe Dist.New Taipei City 23586, Taiwan, R.O.C.",(02)2222-6171,stock@arich.com.tw,http://www.arich.com.tw,74574355
1150211,4174,台灣浩鼎生技股份有限公司,浩鼎,－ ,22,(115011)台北市南港區忠孝東路7段508號6樓,13110677,梁賡義,王慧君,王慧君,執行長,高國霖,(02)2655-8799,20020429,20150323,新台幣                 10.0000元,1315796870,0,0,1,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,資誠聯合會計師事務所,鄧聖偉,梁華玲,OBI,"6F., No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.Taipei City 115011, Taiwan R.O.C",(02)2655-8798,info@obipharma.com,https://www.obipharma.com,131579687
1150211,4175,杏一醫療用品股份有限公司,杏一,－ ,22,(33375)桃園市龜山區復興一路361號5樓,86649006,陳麗如,蔡德忠,王定睿,副總經理,吳震紝,(03)3970761,19920507,20140423,新台幣                 10.0000元,423233070,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,池瑞全,蔡宗遠,MedFirst,"5F., No. 361, Fuxing 1st Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",(03)3285892,ir@medfirst.com.tw,http://www.medfirst.com.tw/,42323307
1150211,4183,福永生物科技股份有限公司,福永生技,－ ,22,(30076)新竹科學園區新竹縣寶山鄉研發三路8號,80064027,郭鳳琳,卓振輝,卓振輝,總經理,林智香,03-6686868,20021022,20170309,新台幣                 10.0000元,238000000,0,0,2,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,梁盛泰,尤盟貴,EPS Bio,"NO.8, R&D RD Ⅲ, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.",03-6686866,ir@epsbio.com.tw,https://www.epsbio.com.tw/,23800000
1150211,4188,安克生醫股份有限公司,安克,－ ,22,台北市復興北路167號5樓,24316471,李伊俐,李伊俐,李伊俐,董事長暨總經理,甯洪元,02-27136227,20081226,20150324,新台幣                 10.0000元,633329000,0,0,1,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安永聯合會計師事務所,王彥鈞,余倩如,AmCad,"5F, No.167, Fuxing N. Rd., Songshan Dist.TAIPEI,TAIWAN.R.O.C.",02-27152181,danica.tai@amcad.com.tw,https://www.amcad.com.tw/,63332900
1150211,4192,杏國新藥股份有限公司,杏國,－ ,22,宜蘭縣冬山鄉中山村中山路84號,29118865,李志文,王惠弘,王惠弘,總經理,王昭日,(02)2764-0826,20080626,20141028,新台幣                 10.0000元,351645000,12078511,0,1,永豐金證券股務代理部,(02)2381-6288,台北市博愛路17號3樓,國富浩華聯合會計師事務所,林金鳳,張亞荃,SynCore,"84 CHUNG SHAN RD.,CHUNG SHAN VILLAGETUNG-SHAN SHINE , I-LAN 269 , TAIWAN.",(02)2763-3307,finance@syncorebio.com,http://www.syncorebio.com,35164500
1150211,4198,欣大健康投資控股股份有限公司,欣大健康,－ ,22,台北市內湖區新湖一路85號7樓,54154754,李沛霖,林國棟,林國棟,總經理,黃鈺翔,(02)8792-2699,20130107,20141223,新台幣                 10.0000元,241080000,15600000,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,鄧聖偉,蔡亦臺,S&S,"7F, No.85, Xinhu 1st Rd.Taipei City 114, Taiwan(R.O.C.)",(02)8792-1898,ir@swissray.com,www.swissray.com,24108000
1150211,4205,中華食品實業股份有限公司,中華食,－ ,2,高雄市大樹區龍目路110-6號,76316325,陳冠呈,柯碧蘭,柯碧蘭,總經理,陳冠豪,07-6515511,19800508,19990131,新台幣                 10.0000元,976492280,0,0,2,統一綜合證券股份有限公司,02-27478266,台北市東興路8號地下一樓,資誠聯合會計師事務所,廖阿甚,王國華,CHUNG HWA 　,"No.110-6, Longmu Rd., Dashu Dist., Kaohsiung City 840, Taiwan (R.O.C.)KAOHSIUNG CITY, TAIWAN",07-6518667,herngb@ms29.hinet.net,http://www.herngyih.com.tw/,97649228
1150211,4207,環泰企業股份有限公司,環泰,－ ,2,桃園市蘆竹區南崁路265號5樓,12529007,康永明,康智量,梁培菁,財務主管,洪秋碧,03-2125889,19840725,20000121,新台幣                 10.0000元,1985380080,0,0,1,亞東證券股份有限公司,02-7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,翁博仁,蔡宗遠,TFC,"5F., No. 265, Nankan Rd.,Luzhu Dist., Taoyuan City, Taiwan",03-3222493,tfc@fructose.com.tw,www.fructose.com.tw,198538008
1150211,4303,信立化學工業股份有限公司,信立,－ ,3,台南市學甲區興業路99號,72104709,張祐銘,李山龍,李山龍,總經理,陳建宏,06-7835100,19730622,19990310,新台幣                 10.0000元,946053170,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路1段83號5樓,安侯建業聯合會計師事務所,許振隆,高鈺倫,HSINLI,"No. 99, Xingye Rd., Xuejia DistTAINAN TAIWAN R.O.C",06-7821514,jeter@hsinli.com.tw,http://www.hsinli.com.tw,94605317
1150211,4304,勝昱科技股份有限公司,勝昱,－ ,3,台北市松山區健康路152號3樓,12413104,侯信立,蕭建仁,朱國廷,董事長室特別助理,懸缺待補,26571371,19821203,20000127,新台幣                 10.0000元,610380650,47301445,0,1,元大證券股份有限公司,25865859,臺北市大安區敦化南路2段67號地下一樓,冠恆聯合會計師事務所,張進德,朱淑梅,SUNVIC,"3F., No. 152, Jiankang Rd.Songshan Dist., Taipei City 10586,Taiwan",26571375,Internal_sale@sunvic.com.tw,www.sunvic.com.tw,61038065
1150211,4305,世坤塑膠股份有限公司,世坤,－ ,3,台南市麻豆區麻口里麻工三路125號、127號,22281617,林璋賦,陳俊成,陳俊成,總經理,林湘芸,(06)5701211,19861007,20000928,新台幣                 10.0000元,550140000,0,0,2,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,田中玉,葉芳婷,SKP,"　No. 125,127, Magong 3rd Road., Makou Li, Madou Dist.,　　TAINAN CITY,TAIWAN R.O.C",06-5701213,Kelly_Lin@skp.com.tw,https://www.shihkuen.com/zh-TW,55014000
1150211,4401,東隆興業股份有限公司,東隆興,－ ,4,新北市板橋區三民路二段31號19樓,18770509,游志成,游榮利,彭武譽,稽核室協理,陳泰成,(02)2961-2112,19610814,19960509,新台幣                 10.0000元,1226920120,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,大師聯合會計師事務所,謝婉麗,張蔚誠,TLTM,"19FL, NO.31, SEC2 SAN MING RD, PANCHIAO DIST., NEWTAIPEI CITY , TAIWAN　　　　",2954-1028,mickey@tloong.com.tw,http://www.tloong.com.tw,122692012
1150211,4402,郡都開發股份有限公司,郡都開發,－ ,4,高雄市前金區中正四路151號9樓之1,56349214,唐承,唐銘,唐承,董事長,曾麒峰,07-2167569,19700403,19970723,新台幣                 10.0000元,679918300,22000000,0,1,永豐金證券股份有限公司,02-2381-6288,台北市中正區博愛路17號3樓,國富浩華聯合會計師事務所,&#63969;青霖,蔡淑滿,J.D Development,"9F.-1, No. 151, Zhongzheng 4th Rd., Qianjin Dist., Kaohsiung City 8016 , TaiwaKAOHSIUNG CITY, TAIWANG (R.O.C.)",07-3641957,jd.cs@j-d.com.tw,http://j-d.com.tw/home,67991830
1150211,4406,新昕纖維股份有限公司,新昕纖,－ ,4,台北市長安西路289號10樓之4,7652202,莊育霖,莊晉嘉,莊晉嘉,總經理,莊婷媜,2552-5757,19800429,19990114,新台幣                 10.0000元,519120000,0,0,2,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,郭仰倫,謝秋華,HSIN-SIN,"ROOM 4. 10TH FL . NO.289CHANG-AN W. RD., TAIPEI TAIWAN　　",2550-4492,jchuang@hsinsin.com.tw,www.hsinsin.com.tw,51912000
1150211,4413,飛寶企業股份有限公司,飛寶企業,－ ,4,新北市三重市新北大道二段252號8樓,22676914,蔡煌瑯,韓佳芳(暫代),蔡煌瑯,董事長,韓佳芳,(02)25637238,19871030,19990729,新台幣                 10.0000元,313146890,20950000,0,1,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,廣信益群聯合會計師事務所,梁宏瑋,彭&#32137;娟,EST,"8F., No.252, Sec. 2, New Taipei Blvd.,Sanchong Dist.,New Taipe Cityi, Taiwan, R.O.C.",(02)29990526,g901228@estga.com,www.estga.com,31314689
1150211,4416,三圓建設股份有限公司,三圓,－ ,14,(104)台北市南京東路二段96號8樓,7648290,王雅麟,白昌明,王朝平,財務部副總,呂喬珊,(02)2563-9136,19791230,20000506,新台幣                 10.0000元,735862130,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,集智聯合會計師事務所,林書銘,張俊德,Sumwon　,"8F., NO.96 , SECTION 2, NANKINGE RD..　TAIPEI, TAIWAN, R.O.C　　",(02)2561-3994,sy4416@shanyuan.com.tw,https://www.sumwon.com.tw,73586213
1150211,4417,金洲海洋科技股份有限公司,金洲,－ ,4,屏東縣新園鄉港西村興安路12號,91871595,陳加仁,陳加仁,羅國榮,協理,陳雪音,(07)535-2939,19731224,20001107,新台幣                 10.0000元,839713990,0,0,1,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號4樓,勤業眾信聯合會計師事務所,張慈媛,吳秋燕,KING CHOU,"23-2F No. 2, Chungshan 2nd Road,Kaohsiung, Taiwan R.O.C 80603",(07)535-2936,kingnet@mail.king-net.com.tw,https://www.king-net.com.tw,83971399
1150211,4419,皇家國際美食股份有限公司,皇家美食,－ ,16,臺南市安平區永華路2段248號15樓之6,86124493,吳美慧,吳美慧(暫代),吳美慧,董事長,顏淑真,06-2539588,19910907,20010626,新台幣                 10.0000元,1691631330,157380000,0,1,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,高鈺倫,張淑瑩,KH,"15F.-2, No. 248, Sec. 2, Yonghua Rd., Anping Dist.Tainan City 708 , Taiwan (R.O.C.)",06-2990025,kinghouse.ir@tsgkh.com.tw,www.tsgkh.com.tw/,169163133
1150211,4420,光明絲織廠股份有限公司,光明,－ ,4,台北市內湖區瑞光路607號7樓,29576307,詹正田,李業振,李業振,總經理,劉筱君,(02)2657-5859,19660622,20020418,新台幣                 10.0000元,404550000,0,0,2,福邦證券股份有限公司,(02)2371-1658,100405台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,潘俊名,張淑瑩,Kwang Ming,"7F., No.607, Ruiguang Rd., Neihu Dist.,Taipei City 114698, Taiwan (R.O.C.)",(02)8797-8898,kwmgco@ms35.hinet.net,www.kwangming.com,40455000
1150211,4430,耀億工業股份有限公司,耀億,－ ,20,彰化縣和美鎮彰美路六段334號,59021804,王昭仁,王贊景,陳伯瑄,副總經理,黃莉萍,04-7556111,19731123,20110609,新台幣                 10.0000元,562736090,0,0,1,凱基證券股份有限公司,02-23892999,(100)台北市重慶南路一段2號5樓,資誠會計師事務所,吳松源,王玉娟,YAO I,"No. 334, Sec . 6 , Chang Mei Rd.,Homei, Chang Hua ,Taiwan 508 R.O.C.",04-7556903,ir@yaoi.com.tw,http://www.yaoi.com.tw/,56273609
1150211,4432,銘旺實業股份有限公司,銘旺實,－ ,4,新北市五股區中興路一段6號9樓之5,22069170,陳盈璇,呂清裕,陳炳欽,財會經理,從缺,(02)8976-9056,19860215,20121126,新台幣                 10.0000元,505890000,0,0,1,永豐金證券股務代理部,(02)2381-6288,(100)台北市博愛路17號3樓,資誠聯合會計師事務所,黃金連,李秀玲,Haksport,"9F-5, No. 6, Sec.1, Jung-shing RD., Wugu DistrictNew Taipei City 248, Taiwan",(02)8976-9431,IR@haksport.com,http://www.haksport.com/,50589000
1150211,4433,興采實業股份有限公司,興采,－ ,4,新北市新莊區五權二路10號1樓,23282425,陳國欽,黃松筠,王淑芬,副總經理,鄭忠龍,02-85127888,19890314,20141103,新台幣                 10.0000元,612997740,0,0,1,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,葉翠苗,黃世鈞,Singtex,"No.10, Wuquan 2nd Rd.,Xinzhuang Dist., New Taipei City 24892,",02-22989888,spokesman@singtex.com,www.singtex.com,61299774
1150211,4442,開曼群島商竣邦國際股份有限公司,竣邦-KY,KY 開曼群島                                                    ,4,新北市中和區建一路186號14樓之4/H棟,92791352,高振芳,蕭志偉,張兆民,營運副總經理,黃筠,02-8227-2008,20210727,20231129,新台幣                 10.0000元,315832260,0,0,1,兆豐證券股份有限公司股務代理部,02-3393-0898,台北市中正區忠孝東路二段 95 號 1 樓,勤業眾信聯合會計師事務所,虞成全,陳重成,J&B-KY,"14F.-4, No. 186, Jian 1st Rd., Zhonghe Dist.,New Taipei City, Taiwan",02-8227-2009,ir@jb-group.com.tw,https://www.jb-group.com.tw,31583226
1150211,4502,健信科技工業股份有限公司,健信,－ ,5,彰化縣線西鄉彰濱東一路3號,55878947,吳明燦,吳明燦,吳明燦,總經理,賴玉鳳,04-7582899,19780620,19951212,新台幣                 10.0000元,574696860,7361000,0,1,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,王玉娟,吳松源,RT,"NO.3  CHANG  PIN  E.1ST  RD., HSIEN-HSI  HSIANG.　　CHANGHUA  HSIEN,  TAIWAN,  R.O.C.　",04-7588511,enco@rostawheels.com.tw,www.rostawheels.com.tw,57469686
1150211,4503,金雨企業股份有限公司,金雨,－ ,5,彰化市延和里埔內街411巷101號,59260902,卓政懋,卓政輿,卓政懋,董事長,施義昭,04-7115298,19800621,19961219,新台幣                 10.0000元,783133260,27050000,0,1,第一金證券(股)公司,02-25635711,台北市大安區安和路一段27號6樓,安永聯合會計師事務所,黃靖雅,黃子評,GOLD RAIN　,"No 101 LANE 411 PU-NEI STREET YEN-HO LICHANGHUA  , TAIWAN , R.O.C",04-7112837,alona@alona.com.tw,www.alona.com.tw,78313326
1150211,4506,崇友實業(股)公司,崇友,－ ,5,北市南京東路二段88號13樓,4416894,唐伯龍,游本立,郭啟文,經理,呂英槙,02-2551-1166,19740530,19971206,新台幣                 10.0000元,1770120000,0,0,1,元大證券股份有限公司,02-2586-3117,臺北市大安區敦化南路2段67號地下一樓,安永聯合會計師事務所,徐榮煌,劉榮進,GFC　　,"13F., No.88, Nanking E. Rd., Sec.2,　　Taipei, Taiwan, R.O.C.　",02-2563-9767,acc@gfc.com.tw,http://www.gfc.com.tw,177012000
1150211,4510,高鋒工業股份有限公司,高鋒,－ ,5,台中市大雅區科雅路16號,55857746,林炎輝,陳振中,陳振中,總經理,陳泰霖,04-25662116,19790203,19980224,新台幣                 10.0000元,1089632650,0,0,1,元富證券股份有限公司股務代理處,02-27686668,105台北市松山區光復北路11巷35號地下一樓,國富浩華聯合會計師事務所,張福郎,王戊昌,KAFO　　,"NO.16, KEYA ROAD,　　TA-YA, TAICHUNG, 428 TAIWAN, R.O.C.　",04-25671001,fin@kafo.com.tw,www.kafo.com.tw,108963265
1150211,4513,福裕事業股份有限公司,福裕,－ ,5,彰化縣伸港鄉興工路34號,55848584,林聰麟,董上裕,張順福,財務協理,林怡貞,(04)799-1126,19780413,19980325,新台幣                 10.0000元,1143619210,32100000,0,1,群益金鼎證券(股)公司股務代理部,(02)2702-3999,106420台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,陳政初,洪國森,FALCON　,"No. 34, Xinggong Rd., Shengang Township,Changhua County 509 , Taiwan (R.O.C.)",(04)797-7214,overseas1@chevalier.com.tw,www.chevaliertw.com,114361921
1150211,4523,永彰科技股份有限公司,永彰,－ ,5,桃園市中壢區青埔路二段111號11樓,22522361,顏明宏,林柏青,莊太緯,營運長兼經管處副總,謝淑蘭,03-498-2821,19870504,19991122,新台幣                 10.0000元,649490000,0,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段 97 號 B2,安永聯合會計師事務所,王慕凡,黃建澤,Everbrite　,"11F., No. 111, Sec. 2, Qingpu Rd., Zhongli Dist., Taoyuan City, TaiwanTaoyuan City, Taiwan",03-498-1986,ir@everbrite.com.tw,www.everbrite.com.tw,64949000
1150211,4527,(方方土)霖冷凍機械股份有限公司,方方土霖,－ ,5,高雄市梓官區赤崁北路300號,22551554,曾仲國,曾仲國,蘇麗玲,財務部協理,李俐瑩,07-6192345,19880405,20000928,新台幣                 10.0000元,761523700,0,0,1,元大證券股份有限公司,02-2586-5859,台北市大安區敦化南路二段67號地下一樓,資誠聯合會計師事務所,吳建志,王駿凱,KL　,"NO. 300, CHIKAN N. RD., ZIGUAN DISTKAOHSIUNG CITY,TAIWAN.(R.O.C)",07-6170422,klmain@kuenling.com.tw,www.kuenling.com.tw,76152370
1150211,4528,江興鍛壓工業股份有限公司,江興鍛,－ ,5,台中市西屯區協和里協和南巷3-1號,52604255,江木山,莊懷煙,郭永義,財務協理,莊懷煙,04-23592000,19800905,20010212,新台幣                 10.0000元,841656950,0,0,1,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號B1F,安永聯合會計師事務所,黃宇廷,陳明宏,　CHF　,"No.3-1, Siehe S. Lane, Situn District 407Taichung City, Taiwan, R.O.C.",04-23594475,chf@ch-forging.com.tw,http://www.ch-forging.com.tw,84165695
1150211,4529,淳紳股份有限公司,淳紳,－ ,20,台北市大安區光復南路630號4樓,22662904,沈瑋,藍靜嫻(代理),彭長鳳,經理,秦禮明,02-27037300,19871103,20010504,新台幣                 10.0000元,845490960,32926082,0,1,凱基證券股份有限公司,02-23892999,100台北市重慶南路一段2號5樓,信永中和聯合會計師事務所,吳佳鴻,姚毓琳,EPTECH,"4F., No.630, Guangfu S. Rd., Da'an Dist.,Taipei City,10695,Taiwan, (R.O.C.)",02-27081455,info@eptech.tw,www.eptech.tw,84549096
