broker_id,broker_group,broker_name,branch_name,address,city,phone,date,source,note,broker_org_type,seat_type,is_proprietary,id_quality,broker_category_ids,wantgoo_name,wantgoo_match_score,wantgoo_in_foreign_list,wantgoo_notes,city_quality,record_source
815H,台新,台新-屏東,屏東,屏東縣屏東市廣東路107號2~4樓,屏東縣,08-722-3377,2017/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8157,台新,台新-左楠,左楠,高雄市楠梓區軍校路800號3F,高雄市,07-3643767,2017/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8151,台新,台新-建北,建北,台北市中山區建國北路2段17號3樓,台北市,02-25160222,2017/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
815Y,台新,台新-新營,新營,台南市新營區中山路115號4樓之1,台南市,06-6356100,2017/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8152,台新,台新-新莊,新莊,新北市新莊區頭前路172號1樓~3樓,新北市,02-22062828,2017/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8158,台新,台新-松江,松江,台北市中山區松江路122號3樓,台北市,02-25371188,2017/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8150,台新,台新,總部,台北市中山北路二段44號2樓部分、8樓部分,台北市,02-2181-5888,1990/6/4,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
815A,台新,台新-高雄,高雄,高雄市中山二路260號三樓之一,高雄市,(07)537-5589,2010/5/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
815T,台新自營,台新自營,總部,台北市建國北路1段96號12樓部分,台北市,,2010/4/1,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
111C,台灣企銀,台灣企銀-三民,三民,高雄市六合二路1號2樓,高雄市,07-2877171,1998/8/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1113,台灣企銀,台灣企銀-九如,九如,高雄市三民區九如二路255號3樓,高雄市,07-3137171,1977/10/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
111F,台灣企銀,台灣企銀-北高雄,北高雄,高雄市復興一路九十號三樓,高雄市,07-2360116,2002/8/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1111,台灣企銀,台灣企銀-台中,台中,台中市臺灣大道1段400號二、三樓,台中市,04-2270160,1976/7/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1112,台灣企銀,台灣企銀-台南,台南,台南市中正路一八五號四樓,台南市,06-2238967,1994/11/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1114,台灣企銀,台灣企銀-嘉義,嘉義,嘉義市光華路132號,嘉義市,05-2278043,1976/7/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1115,台灣企銀,台灣企銀-太平,太平,台中市太平區中興里二鄰中興東路二十七號,台中市,04-22757802,1996/7/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1116,台灣企銀,台灣企銀-屏東,屏東,屏東市漢口街七號,屏東市,08-7327171,1976/7/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1119,台灣企銀,台灣企銀-岡山,岡山,高雄市岡山區岡山路412號4樓,高雄市,07-6227171,1996/7/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
111B,台灣企銀,台灣企銀-建成,建成,台北市南京西路七十六號二樓,台北市,02-25506998,1998/10/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
111A,台灣企銀,台灣企銀-民雄,民雄,嘉義縣民雄鄉建國路三段八十三號三樓,嘉義縣,05-2207171,1997/8/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1117,台灣企銀,台灣企銀-竹北,竹北,新竹縣竹北市斗崙里縣政九路一二八號三樓,新竹縣,03-5527171,1996/8/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1110,台灣企銀,台灣企銀,總部,台北市塔城街30號4樓,台北市,02-25597171,1976/7/1,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
1118,台灣企銀,台灣企銀-豐原,豐原,台中市豐原區源豐路1號4樓,台中市,04-25253485,1996/7/31,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1380,台灣匯立,台灣匯立,總部,臺北市敦化南路二段95號27樓,臺北市,02-2326-8188,2013/7/16,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
1470,台灣摩根士丹利,台灣摩根士丹利,總部,臺北市信義區信義路5段7號83樓,臺北市,02-27302888,2006/10/2,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
102G,合庫,合庫-三重,三重,新北市三重區正義南路17號1樓,新北市,02-2977-9588,2016/3/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1021,合庫,合庫-台中,台中,台中市西區民權路91號6樓,台中市,04-22255141,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1022,合庫,合庫-台南,台南,台南市北區成功路48號3樓,台南市,06-2260148,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1024,合庫,合庫-嘉義,嘉義,嘉義市國華街279號2樓,嘉義市,05-2220016,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
102Q,合庫,合庫-國際證券,國際證券,台北市松山區長安東路二段225號5樓、6樓,台北市,02-27319987,2017/11/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1025,合庫,合庫-基隆,基隆,基隆市仁二路255號3樓,基隆市,02-24288468,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1028,合庫,合庫-彰化,彰化,彰化縣彰化市民生路279號5樓,彰化縣,04-7295528,2012/5/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
102A,合庫,合庫-新竹,新竹,新竹市東區東門街60號5樓,新竹市,03-5262711,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
102E,合庫,合庫-桃園,桃園,桃園市桃園區中華路12號3樓,桃園市,03-347-3456,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1020,合庫,合庫,總部,台北市大安區忠孝東路四段285號1樓(部分)、經紀部複委託科地址：台北市松山區長安東路二段225號5樓,台北市,02-27528000,2011/12/2,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
102C,合庫,合庫-自強,自強,台北市中山區南京東路2段85、87號3樓,台北市,02-25218815,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
102F,合庫,合庫-西台中,西台中,台中市西屯區漢口路二段151號3樓,台中市,04-2316-6368,2016/2/4,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1023,合庫,合庫-高雄,高雄,高雄市大勇路97號5樓,高雄市,07-5319755,2011/12/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1029,合庫,合庫-鳳山,鳳山,高雄市鳳山區鳳松路3號,高雄市,07-7905555,2012/5/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
102T,合庫自營,合庫自營,總部,台北市松山區長安東路二段225號5樓,台北市,,2019/9/23,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
8882,國泰,國泰-台中,台中,台中市西區臺灣大道二段573號11樓部分,台中市,04-37013888,2007/6/25,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8884,國泰,國泰-台南,台南,臺南市民生路一段62號3樓部分,臺南市,(06)2259666,2012/5/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
888Q,國泰,國泰-國際證券,國際證券,台北市敦化南路二段218號3樓部分、4樓部分及7樓部分,台北市,02-77123892,2014/8/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8887,國泰,國泰-忠孝,忠孝,臺北市大安區忠孝東路四段219號5樓,臺北市,(02)77117888,2012/5/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8888,國泰,國泰-敦南,敦南,台北市敦化南路二段218號5樓之1,台北市,02-77326889,2017/7/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8889,國泰,國泰-敦南,敦南,台北市敦化南路二段218號5樓之1,台北市,02-77326889,2017/7/3,,,,,,,,,,,,from_address,finmind
888N,國泰,國泰-新竹,新竹,新竹縣竹北市光明五街210號2樓,新竹縣,03-6223688,2025/3/25,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8886,國泰,國泰-新莊,新莊,新北市新莊區思源路555號2樓部分,新北市,(02)22015666,2012/5/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8883,國泰,國泰-松江,松江,台北市中山區南京東路2段90號2樓,台北市,02-2181-2888,2010/12/17,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
888K,國泰,國泰-板橋,板橋,新北市板橋區三民路1段216號4樓部分,新北市,02-89643888,2004/8/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8885,國泰,國泰-桃園,桃園,桃園市桃園區中正路1125號2樓 (部分),桃園市,(03)3567866,2012/6/4,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8880,國泰,國泰,總部,臺北市敦化南路2段335號6樓部分、19樓部分、333號19樓部分暨218號7樓部分,臺北市,02-23269888,2004/8/13,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
888A,國泰,國泰-館前,館前,台北市中正區重慶南路一段57號2樓,台北市,02-23310025,2004/8/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8881,國泰,國泰-高雄,高雄,高雄市新興區中正三路55號9樓之2、9樓之3,高雄市,07-2285888,2006/3/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
888T,國泰證自營,國泰證自營,總部,台北市大安區仁愛路四段296號17樓及18樓,台北市,,2012/8/28,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
779X,國票,國票-中和,中和,新北市中和區信義街43號3樓,新北市,02-29467777,2002/4/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7797,國票,國票-中正,中正,高雄市前金區中正四路213號1樓,高雄市,07-2166166,1997/10/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779m,國票,國票-中港,中港,臺中市西區臺灣大道二段16號5樓,臺中市,04-22069988,2002/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779P,國票,國票-九鼎,九鼎,台中市北屯路二四五號一樓、二四五之一號一、二樓,台中市,04-22321688,1998/12/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7798,國票,國票-內壢,內壢,桃園市中壢區興農路125號3樓,桃園市,03-4618688,1998/2/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7792,國票,國票-北投,北投,台北市北投區北投路2段13號2樓,台北市,02-28969268,1994/2/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779J,國票,國票-北高雄,北高雄,高雄市左營區立文路77號2樓,高雄市,07-5581777,1998/10/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779n,國票,國票-南京,南京,台北市松山區南京東路五段188號15樓部分,台北市,(02)25287799,2009/4/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779E,國票,國票-南崁,南崁,桃園市蘆竹區中正路二九五號三樓之一及三樓之二,桃園市,03-3115688,1998/5/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7795,國票,國票-南港,南港,台北市南港區興中路12巷25號地下1樓,台北市,02-26535757,1997/10/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779e,國票,國票-南科,南科,台南市新市區復興路1-1號2樓,台南市,06-5890128,2002/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779z,國票,國票-博愛,博愛,臺北市博愛路 38 號 2 樓,臺北市,(02)23899988,2009/4/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779v,國票,國票-台中,台中,臺中市西屯區市政北一路1號7樓,臺中市,(04)22553232,2009/4/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779D,國票,國票-台南,台南,臺南市成功路114號5樓,臺南市,06-2203979,1997/8/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7791,國票,國票-台東,台東,台東縣台東市更生路560號2樓及3樓,台東縣,089-321789,1992/6/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779j,國票,國票-和平,和平,高雄市苓雅區和平一路87號1樓,高雄市,07-7711111,2002/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779H,國票,國票-嘉義,嘉義,嘉義市垂楊路508號3、4樓,嘉義市,05-2162888,1998/9/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779b,國票,國票-國際證券,國際證券,台北市中山區樂群三路126號4樓及132號4樓,台北市,(02)25288988,2014/9/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779V,國票,國票-天祥,天祥,高雄市三民區天祥一路148號,高雄市,07-3477111,2002/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779Z,國票,國票-安和,安和,台北市大安區信義路四段382號3樓及4樓,台北市,02-27557999,2002/4/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779W,國票,國票-彰化,彰化,彰化縣彰化市華山路47號2樓,彰化縣,04-7638888,2002/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779c,國票,國票-敦北法人,敦北法人,臺北市松山區南京東路三段346號2樓,臺北市,02-27760606,2002/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779G,國票,國票-新莊,新莊,新北市新莊區中華路1段16號地下1層,新北市,02-29923888,1998/10/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779r,國票,國票-桃園,桃園,桃園市桃園區中正路133號5樓,桃園市,(03)338-1123,2009/4/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7790,國票,國票,總部,台北市重慶北路3段199號地下1樓及6樓部分、台北市中山區樂群三路126號3樓部分,台北市,02-85021999,1990/4/10,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
779u,國票,國票-長城,長城,台北市大安區仁愛路四段376號 4 樓,台北市,(02)27008999,2009/4/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
779T,國票自營,國票自營,總部,台北市中山區樂群三路126號4樓及132號4樓,台北市,,2010/10/13,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
103F,土銀,土銀-南港,南港,台北市南港區南港路1段364號5樓,台北市,02-26539955,2010/9/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1031,土銀,土銀-台中,台中,台中市自由路2段1號4樓,台中市,04-22266845,1964/4/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1032,土銀,土銀-台南,台南,台南市中正路26號4樓,台南市,06-2200558,1975/8/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1038,土銀,土銀-和平,和平,台北市和平東路3段15號3樓部分,台北市,02-27001555,2000/6/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1034,土銀,土銀-嘉義,嘉義,嘉義市中山路309號3 樓,嘉義市,05-2224930,1975/4/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1039,土銀,土銀-士林,士林,台北市中山北路五段六八九號三樓,台北市,02-28323842,2000/6/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
103A,土銀,土銀-建國,建國,高雄市建國一路458號3樓,高雄市,07-2224911,2000/6/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
103B,土銀,土銀-彰化,彰化,彰化市光復路九十八號六樓,彰化市,04-7201777,2002/7/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1035,土銀,土銀-新竹,新竹,新竹市中央路1號4、5樓,新竹市,03-5213211,1974/6/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1036,土銀,土銀-玉里,玉里,花蓮縣玉里鎮中山路二段五十五號一、二樓,花蓮縣,03-8884900,2000/4/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
103C,土銀,土銀-白河,白河,台南市白河區三民路三九五號三樓,台南市,06-6852888,2002/7/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1030,土銀,土銀,總部,台北市延平南路八十一號,台北市,02-23483948,1962/2/9,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
1037,土銀,土銀-花蓮,花蓮,花蓮縣花蓮市中山路356號3樓,花蓮縣,038-330723,1978/2/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1033,土銀,土銀-高雄,高雄,高雄市大勇路131號,高雄市,07-5319591,1964/4/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8890,大和國泰,大和國泰,總部,台北市基隆路1段200號13樓之1、14樓、14樓之1,台北市,02-27239698,1999/4/26,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
5058,大展,大展-台南,台南,台南市西門路三段159號3樓(部份),台南市,06-2208866,2019/7/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5050,大展,大展,總部,台北市承德路1段17號17樓、17樓之1、之2、之3,台北市,02-25551234,1988/8/11,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
505T,大展自營,大展自營,總部,台北市承德路一段17號17F,台北市,,2020/5/29,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
